ID,Title,Type,Priority,Start Date,End Date,Status,YYYY-Week,YYYY-MM,YYYY,Cycle Time (days),Current Age (days),URL,Done ≤ 1 day,Done ≤ 7 days,Done ≤ 14 days,Done ≤ 21 days,Done ≤ 28 days
DONE-100,Add internationalization support for the customer-facing UI,Bug,Medium,2026-02-18,2026-03-08,Done,2026-W10,2026-03,2026,19,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,false,true,true
DONE-141,Resolve CSS layout issues on mobile devices in Safari,Task,Medium,2026-02-18,2026-02-27,Done,2026-W09,2026-02,2026,10,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,true,true,true
DONE-43,Implement two-factor authentication for privileged user accounts,Improvement,Medium,2026-02-20,2026-02-25,Done,2026-W09,2026-02,2026,6,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,true,true,true,true
DONE-51,Optimize image processing pipeline to reduce storage costs,Story,Medium,2026-02-21,2026-02-26,Done,2026-W09,2026-02,2026,6,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,true,true,true,true
DONE-102,Add GraphQL API endpoint for the mobile application team,Bug,Medium,2026-02-21,2026-03-02,Done,2026-W10,2026-03,2026,10,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,true,true,true
DONE-113,Fix incorrect tax calculation for cross-border transactions,Task,High,2026-02-21,2026-03-09,Done,2026-W11,2026-03,2026,17,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,false,true,true
DONE-131,Implement webhook delivery with exponential backoff retry,Improvement,Low,2026-02-23,2026-03-07,Done,2026-W10,2026-03,2026,13,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,true,true,true
DONE-63,Create dashboard for monitoring real-time system health metrics,Story,Low,2026-02-24,2026-03-15,Done,2026-W11,2026-03,2026,20,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,false,true,true
DONE-41,Add support for custom fields in the customer profile section,Bug,Medium,2026-02-25,2026-03-14,Done,2026-W11,2026-03,2026,18,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,false,true,true
DONE-47,Migrate from deprecated authentication library to current version,Task,Low,2026-02-25,2026-03-13,Done,2026-W11,2026-03,2026,17,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,false,true,true
DONE-25,Implement smart caching strategy for frequently accessed resources,Improvement,Medium,2026-02-26,2026-02-28,Done,2026-W09,2026-02,2026,3,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,true,true,true,true
DONE-27,Fix data inconsistency bug in the inventory synchronization job,Story,High,2026-02-26,2026-03-07,Done,2026-W10,2026-03,2026,10,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,true,true,true
DONE-32,Add automated regression tests for the payment processing flow,Bug,High,2026-02-26,2026-03-16,Done,2026-W12,2026-03,2026,19,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,false,true,true
DONE-87,Refactor the monolithic reporting service into microservices,Task,High,2026-02-26,2026-03-10,Done,2026-W11,2026-03,2026,13,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,true,true,true
DONE-93,Implement configurable rate limiting for the public REST API,Improvement,High,2026-02-27,2026-03-02,Done,2026-W10,2026-03,2026,4,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,true,true,true,true
DONE-130,Fix security vulnerability in the file upload validation logic,Story,High,2026-02-27,2026-03-03,Done,2026-W10,2026-03,2026,5,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,true,true,true,true
WIP-15,Implement streaming data pipeline for real-time analytics processing,Bug,High,2026-02-27,,In Progress,,,,,87,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-21,Refactor the monolithic authentication service into smaller modules,Task,Low,2026-02-27,,In Progress,,,,,87,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-24,Add machine learning model integration for predictive user behaviour,Improvement,Medium,2026-02-27,,In Progress,,,,,87,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-44,Design and build the new multi-region deployment infrastructure,Story,High,2026-02-27,,In Progress,,,,,87,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-48,Migrate all frontend components from JavaScript to TypeScript,Bug,High,2026-02-27,,In Progress,,,,,87,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
DONE-122,Add dark mode support to the main application interface,Task,Medium,2026-02-28,2026-03-17,Done,2026-W12,2026-03,2026,18,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,false,true,true
DONE-133,Optimize the recommendation engine for better response times,Improvement,Low,2026-02-28,2026-03-06,Done,2026-W10,2026-03,2026,7,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,true,true,true,true
WIP-40,Implement distributed caching layer to handle increased traffic load,Story,High,2026-02-28,,In Progress,,,,,86,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
DONE-10,Implement GDPR-compliant data deletion workflow for user accounts,Bug,High,2026-03-01,2026-03-21,Done,2026-W12,2026-03,2026,21,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,false,true,true
WIP-30,Add comprehensive observability with distributed tracing support,Task,Medium,2026-03-01,,In Progress,,,,,85,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
DONE-18,Fix broken pagination on the search results listing page,Improvement,Medium,2026-03-02,2026-03-19,Done,2026-W12,2026-03,2026,18,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,false,true,true
DONE-70,Add support for multiple currency display in the pricing tables,Story,Medium,2026-03-02,2026-03-12,Done,2026-W11,2026-03,2026,11,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,true,true,true
DONE-83,Implement automated database backup and point-in-time recovery,Bug,High,2026-03-02,2026-03-07,Done,2026-W10,2026-03,2026,6,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,true,true,true,true
DONE-71,Refactor the notification service to use an event-driven pattern,Task,Lowest,2026-03-03,2026-03-12,Done,2026-W11,2026-03,2026,10,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,true,true,true
DONE-86,Fix incorrect date timezone handling in the scheduling module,Improvement,Medium,2026-03-03,2026-03-08,Done,2026-W10,2026-03,2026,6,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,true,true,true,true
WIP-37,Redesign the database schema to support hierarchical data structures,Story,Medium,2026-03-03,,In Progress,,,,,83,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
DONE-55,Add comprehensive API documentation using OpenAPI specification,Bug,High,2026-03-04,2026-03-08,Done,2026-W10,2026-03,2026,5,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,true,true,true,true
WIP-20,Implement automated canary deployment pipeline for safe releases,Task,Medium,2026-03-04,,In Progress,,,,,82,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
DONE-115,Implement feature flag system for gradual feature rollouts,Improvement,Low,2026-03-05,2026-03-22,Done,2026-W12,2026-03,2026,18,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,false,false,true,true
DONE-110,Resolve slow startup time caused by heavy dependency loading,Story,Medium,2026-03-07,2026-03-09,Done,2026-W11,2026-03,2026,3,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,true,true,true,true
WIP-41,Build the self-service onboarding wizard for new enterprise customers,Bug,Medium,2026-03-07,,In Progress,,,,,79,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
DONE-74,Add accessibility improvements to comply with WCAG 2.1 standards,Task,Lowest,2026-03-09,2026-03-12,Done,2026-W11,2026-03,2026,4,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,true,true,true,true
DONE-97,Implement soft-delete functionality across all resource endpoints,Improvement,Medium,2026-03-10,2026-03-16,Done,2026-W12,2026-03,2026,7,,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,false,true,true,true,true
WIP-23,Refactor the legacy report generation engine for better performance,Story,Medium,2026-03-10,,In Progress,,,,,76,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-39,Add support for pluggable storage backends in the file service,Bug,Low,2026-03-10,,In Progress,,,,,76,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-47,Implement event sourcing pattern for the order management domain,Task,Lowest,2026-03-10,,In Progress,,,,,76,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-33,Build a unified API gateway to consolidate all backend services,Improvement,High,2026-03-11,,In Progress,,,,,75,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-5,Add deep-linking support for the single-page application router,Story,Medium,2026-03-12,,In Progress,,,,,74,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-12,Migrate the test suite from RSpec 2 to RSpec 3 and fix all failures,Bug,High,2026-03-13,,In Progress,,,,,73,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-19,Implement A/B testing framework for the checkout funnel experiments,Task,Low,2026-03-13,,In Progress,,,,,73,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-46,Refactor the background job system to support priority queuing,Improvement,Medium,2026-03-13,,In Progress,,,,,73,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-25,Build the new customer analytics reporting portal from scratch,Story,Medium,2026-03-15,,In Progress,,,,,71,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-50,Implement service mesh with mutual TLS for inter-service communication,Bug,Medium,2026-03-16,,In Progress,,,,,70,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-3,Add comprehensive end-to-end monitoring for the payment workflows,Task,Medium,2026-03-17,,In Progress,,,,,69,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-7,Design the data warehouse schema for the business intelligence team,Improvement,Medium,2026-03-17,,In Progress,,,,,69,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-42,Implement fine-grained authorization using attribute-based policies,Story,Medium,2026-03-17,,In Progress,,,,,69,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-14,Build automated load testing harness for the API performance suite,Bug,Medium,2026-03-18,,In Progress,,,,,68,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-28,Refactor legacy vendor integrations to use the new adapter pattern,Task,Medium,2026-03-18,,In Progress,,,,,68,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-4,Add support for real-time collaborative editing in the document module,Improvement,Highest,2026-03-19,,In Progress,,,,,67,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-22,Implement the new subscription billing model with proration support,Story,Low,2026-03-19,,In Progress,,,,,67,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-9,Build the self-healing infrastructure automation for cloud resources,Bug,Medium,2026-03-20,,In Progress,,,,,66,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-11,Migrate from polling to event-driven architecture for data updates,Task,Low,2026-03-20,,In Progress,,,,,66,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-17,Implement smart search with natural language processing capabilities,Improvement,Lowest,2026-03-21,,In Progress,,,,,65,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-45,Add comprehensive data lineage tracking for regulatory compliance,Story,High,2026-03-22,,In Progress,,,,,64,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-32,Build the partner API portal with usage analytics and rate limiting,Bug,Low,2026-03-23,,In Progress,,,,,63,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-26,Refactor the codebase to eliminate circular dependency chains,Task,Low,2026-03-24,,In Progress,,,,,62,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-2,Implement the new onboarding email sequence with personalisation,Improvement,Medium,2026-03-25,,In Progress,,,,,61,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-36,Add support for custom branding and white-labelling for enterprise,Story,Low,2026-03-25,,In Progress,,,,,61,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-29,Implement serverless functions for the image transformation pipeline,Bug,Low,2026-03-26,,In Progress,,,,,60,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-38,Build the configuration management service for dynamic feature flags,Task,Medium,2026-03-27,,In Progress,,,,,59,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-34,Add support for importing data from legacy third-party CRM systems,Improvement,Medium,2026-03-28,,In Progress,,,,,58,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-31,Implement idempotent API endpoints to handle duplicate client requests,Story,Low,2026-04-01,,In Progress,,,,,54,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-43,Refactor the notification dispatcher to support pluggable channels,Bug,Medium,2026-04-02,,In Progress,,,,,53,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-13,Build the comprehensive audit trail for the financial transactions,Task,High,2026-04-04,,In Progress,,,,,51,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-18,Implement chaos engineering tests for resilience validation,Improvement,Lowest,2026-04-05,,In Progress,,,,,50,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-27,Add multi-language support for the automated email templates,Story,Medium,2026-04-05,,In Progress,,,,,50,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-8,Build the new incident management dashboard with on-call scheduling,Bug,Low,2026-04-06,,In Progress,,,,,49,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-10,Implement the compliance reporting module for SOC2 certification,Task,Medium,2026-04-06,,In Progress,,,,,49,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-35,Add support for versioned API contracts with backward compatibility,Improvement,Medium,2026-04-06,,In Progress,,,,,49,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-6,Implement the new pricing engine with tiered discount calculations,Story,High,2026-04-09,,In Progress,,,,,46,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-1,Build the customer health score algorithm for the success team,Bug,High,2026-04-11,,In Progress,,,,,44,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-16,Refactor the data anonymisation pipeline for privacy compliance,Task,High,2026-04-11,,In Progress,,,,,44,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
WIP-49,Add intelligent alerting with anomaly detection for system metrics,Improvement,Low,2026-04-11,,In Progress,,,,,44,file:///home/cbroult/work/ruby/predictability-engine/data/samples/sample_data_large.csv,,,,,
